"gene","cluster_1","cluster_2","cluster_3","cluster_4"
"atp6v0a2",0.196601182104196,0.11612258064249,0.0864213355682318,0.119110789847503
"ccdc92",0.124871516575833,0.0435159539007279,0.0114683325220058,0.00423392402188532
"zfp664",0.0881845972376304,0.0712852733386721,0.0349252414017041,0.0876493535030478
"ncor2",0.0940925326699972,0.0644634213660249,0.103755420185374,0.0392857657444643
"scarb1",0.0258277432760873,0.0233608180253657,0.0327189082501832,0.255845582590832
"ubc",1.78089494833422,1.89614653142895,2.11088247776409,2.68529078126943
"gm10382",0.00169520428735892,0.00693072070760231,0.0158448476939406,0.014924598552696
"dhx37",0.00711214397570804,0.0120873633601173,0.0117514738560976,0.0153702713910409
"bri3bp",0.198870206478661,0.0733782604396347,0.316829990306248,0.581423060112388
"aacs",0.0571240553864664,0.0370359929376598,0.0612423634946327,0.383322553486208
"slc15a4",0.0689118086915994,0.0615699825608366,0.140251294941257,0.392454049180211
"stx2",0.00641024196238706,0.0249870722740163,0.0570324475990427,0.017308760356884
"ran",1.68669003587282,1.4541627279727,1.08470168023531,1.0829374836427
"sfswap",0.137462606450329,0.13809934820147,0.137177979536884,0.150436864980975
"zfp11",0.00410252405136157,0.00467404542205888,0.00101761153468018,0.00203493353604436
"mrps17",0.453847270600389,0.378321850906087,0.240063575076819,0.446241094733069
"gbas",0.102007825004829,0.0982181156689385,0.15373185805167,0.144129196090771
"psph",0.41764894743672,0.231797006817177,0.0607570616215351,0.145246556846381
"sumf2",0.0549055535731882,0.0494824475296053,0.0208178815478501,0.0762939917163989
"phkg1",0.003960969991865,0.00448710415509452,0,0
"chchd2",2.02904294197192,2.01616094224682,2.33089624586658,1.9923617876824
"zbed5",0.00130955988240884,0.00366776333053835,0.00402032698204921,0.00125606918393676
"nupr1l",0.00137117833154057,0.0139560986927793,0.0285950342976536,0.00961491955124288
"vkorc1l1",0.0411735781829102,0.0339276921171572,0.0984580834896016,0.162598471551918
"gusb",0.273065770749379,0.182226969007621,0.460541789802783,0.367159424026592
"asl",0.303128881759408,0.205291427843626,0.534866449638794,0.24140209615037
"crcp",0.236203823383519,0.182036847874962,0.286295404854356,0.18684405379067
"tpst1",0.0292009091248497,0.0286597441918425,0.0260185065128652,0.0150182610842629
"kctd7",0.00546878220328293,0.0068135675628731,0.00190910948571844,0.00542476190739779
"rabgef1",0.0762235629712132,0.0558163258765722,0.105317800608132,0.0393303355860726
"tmem248",0.186816350801627,0.170416075099129,0.142042618697277,0.329112837486153
"gm42469",0.00897445772247363,0.0145980037576337,0.00526579439982657,0.0047372652133746
"sbds",0.284737136229114,0.321125571791024,0.445981052431816,0.364456178977129
"tyw1",0.0919071593913337,0.0925846813850169,0.0148594825208206,0.0681793318115509
"auts2",0.00258894108505523,0,0.00346271818082384,0.0118058083061589
"gatsl2",0.0279398960985218,0.0300193373700053,0.472304220485017,0.0380051825767791
"wbscr16",0.0454729981318125,0.0383796510204481,0.00943591591297403,0.0560591222677991
"gtf2ird2",0.0148305951319218,0.0215132737251122,0.0100661731850127,0.026131415995817
"ncf1",0.0874383970432441,0.0650866012852845,0.820351444062203,0.797980977840532
"gtf2i",0.393938242002739,0.142320509606994,0.0389551100315395,0.434221906793274
"gtf2ird1",0.0128488212087424,0.00255324092680536,0.00439541771969094,0.0151459737780813
"clip2",0.0256890574236755,0.0127241988250778,0.127981796388984,0.0107632245132469
"rfc2",0.518394145681328,0.492759445808614,0.238464444239613,0.3427358399
"lat2",0.329800557425877,0.773948676683576,0.0758043276025894,0.693911030694738
"eif4h",0.855834368609871,0.702506999457221,0.828844525943561,0.830827773587507
"limk1",0.0624383010979056,0.0664009003936551,0.0319773116529326,0.060579274781935
"gm10369",0.0171505048386046,0.00650709999550861,0.00293797684098964,0.00533565086562909
"wbscr27",0.0173990706700668,0.0230639540389453,0.0289327401995833,0.00629374360200164
"abhd11",0.129844814187054,0.0729005743717187,0.0521305551736192,0.185639461789308
"stx1a",0.00527715602032141,0.000502854993934827,0,0.010886424386797
"wbscr22",0.228690901955373,0.193414526979473,0.0738305099441313,0.250023443130812
"dnajc30",0.170185623881508,0.188724228249858,0.16259623012258,0.228336054835885
"tbl2",0.041392708676297,0.0366656290673096,0.0318370250555203,0.0244525720186602
"bcl7b",0.210642728797354,0.25722704948077,0.235523673977822,0.271057580042245
"baz1b",0.228751531024569,0.203313589549409,0.196550468028625,0.226106653153296
"fkbp6",0,0.000536940511093913,0.00129429859382124,0
"nsun5",0.0399394116419111,0.0546814867677843,0.0152574265111445,0.0744312435262402
"pom121",0.0652825880545938,0.0636567654880524,0.061157848987164,0.043484553822817
"hip1",0.238051356702736,0.115548480451351,0.0349639605925976,0.0677658147800983
"ccl24",0.00988620668392711,0.0169108010414094,0.0329002469819578,0.0191075946009156
"rhbdd2",0.0254114173344598,0.0441846159182434,0.0206857851353948,0.047821591705555
"por",0.174412136245785,0.186847984984186,0.0604026933659705,0.173763839179841
"tmem120a",0.219597683803838,0.162772778508881,0.11917477881811,0.0677749208343592
"mdh2",1.32930365429189,0.922018567180916,0.628158790890499,0.945658848076069
"hspb1",0.00742259287935532,0.00354024383522402,0.00242391920449356,0
"ywhag",0.223777949288497,0.146318731185977,0.411937962788874,0.266577886258035
"ssc4d",0.0111724252244237,0.0159407472311729,0.0122472118214151,0.0058093202668086
"dtx2",0.0815263069657293,0.0614896084446423,0.0994457309270876,0.318887047358837
"rasa4",0.0191901262925717,0.032737308365424,0.262063893908312,0.11523609706029
"polr2j",0.699994149119247,0.54461232836363,0.429236592288273,0.583525677537939
"lrwd1",0.30753292118271,0.161811054008188,0.134319749372183,0.1634401654904
"alkbh4",0.150067193603532,0.104309038043925,0.0347241608039886,0.0687018619201147
"orai2",0.121557739680582,0.059788317874025,0.0658332795272187,0.153023161193079
"prkrip1",0.185384403596534,0.139559498390019,0.19305808934952,0.220899323819645
"sh2b2",0.00578308626471453,0.00457251366978671,0.0148278549709192,0.260871595146316
"cux1",0.103600556244566,0.156940548053534,0.119324866280148,0.162446696523644
"ift22",0.0502113341872848,0.068660823749708,0.191560420916367,0.0874079332330514
"x4933404o12rik",0.00353250586939794,0.00703098660325941,0.0134945026734384,0.00229686168510934
"fis1",1.2632337511811,1.07459511928714,1.16509775770327,1.15169592635018
"cldn15",0,0,0,0
"znhit1",0.401674773717267,0.288415929491808,0.332598242755801,0.443754599346437
"plod3",0.0388504195227013,0.0330135300443054,0.0371614620556471,0.0609576785039119
"ap1s1",0.373730629551103,0.230972776426543,0.288374830304676,0.313365512394442
"serpine1",0,0,0.00860853141986553,0
"trim56",0.163368711381022,0.162468664200487,0.0717854517322362,0.123507046977781
"ufsp1",0.00515111978714612,0.016912014401695,0.0158189403179785,0.0180254021634775
"srrt",0.331708046260513,0.188715141382361,0.156038947437499,0.333147781644437
"trip6",0.0076611034512798,0.00326328327828083,0.00508030176408048,0.00902800546878714
"slc12a9",0.0597330517476225,0.0557371827779044,0.072139769663325,0.294269089241928
"pop7",0.41074950943396,0.253184600663305,0.214541053131377,0.408434619053114
"x9130604c24rik",0.00381100105820247,0.00562978563540095,0,0.0102484236256391
"gigyf1",0.0555686811102189,0.0616511249100198,0.0944952622083716,0.0758570973392337
"gnb2",1.54146619166847,1.51187715285213,1.47335215040281,1.65295550671111
"mospd3",0.285740902335232,0.259717484080522,0.0773921754447931,0.256445645468457
"pcolce",0,0,0.00196174803380128,0
"gm36266",0.00390550520124394,0.00588234313306999,0.0048652471991069,0.00217240517747162
"lrch4",0.187998467531638,0.160279808003189,0.241773601036342,0.135652274210377
"gm20605",0.00733844569823518,0.0026665389477226,0.00607383558625387,0.00440443950817474
"irs3",0.00191200795057115,0.000390778699465669,0.00442306835856448,0
"agfg2",0.0844264330509958,0.0542017256827317,0.0398122843220523,0.0973045727595215
"nyap1",0.00130868962612482,0.000861446228830588,0.00119036397656782,0.00426630470888494
"tsc22d4",0.764828540394309,0.581462798642994,0.318295232016207,0.521234989884483
"ppp1r35",0.438529102990806,0.331551241117359,0.315451412164873,0.359717403509574
"mepce",0.0776810082031977,0.098249734075368,0.0755684446678084,0.0817682313443085
"zcwpw1",0.0200413895369864,0.0397388532263486,0.00129504358428943,0.0743741668081568
"pilra",0.00269630576948647,0.0196229721798204,0.0210937658197025,0.112895399034691
"pilrb1",0.0135269670000315,0.0337804353258335,0.00572738391447038,0.0245547923264366
"pilrb2",0.00159517730890758,0.0117937229779134,0.00356797640125287,0.0193024830075133
"zkscan1",0.0203062568409372,0.0476486998523788,0.0494577929139576,0.0527447620472828
"zscan21",0.0639923515175971,0.0483783476785068,0.0674935531834271,0.0524489178466992
"zfp113",0.021376953716608,0.0266420993491834,0.0408979306799331,0.0199955631484323
"cops6",0.666564323380048,0.595300469331295,0.386266301558268,0.773442331013685
"mcm7",0.242895075014462,0.135752566040963,0.0587460602094355,0.100243110837522
"ap4m1",0.0368768697487956,0.0611108655427045,0.0648429677614052,0.0808212728348471
"taf6",0.114326634573155,0.10069792492954,0.0626970714470293,0.109556781047902
"cnpy4",0.0605684502052968,0.0543035912720196,0.0306629446104854,0.0663998771653928
"mblac1",0.00735752231958673,0.00390094868098201,0.01243715681343,0.0042876500196515
"nxpe5",0.00375483250784405,0.0057912799839831,0.00446763136762061,0.00395365383254231
"lamtor4",0.952908738848236,0.842877408765551,0.167458609814305,1.14467178961049
"bc037034",0.173912842449874,0.106140906149195,0.0217253335441277,0.0830966125819665
"x6330418k02rik",0.0512386869928374,0.0430653108270706,0.0108434712662283,0.0441593231473344
"zfp157",0.0760239280720896,0.0627179497224318,0.0364910365501946,0.0874242709604713
"zfp68",0.142463717412359,0.110682300652208,0.0451671328962085,0.194167283889358
"a430033k04rik",0.00539865587156083,0.0102789833775842,0.000963224237384175,0.0204419277285746
"fam20c",0.00575569515993629,0.00341595085221781,0.00591843984723849,0.00664783463991354
"pdgfa",0.00516517277625283,0.0561813056530531,0.00865654183164903,0.10994127547612
"x6330403l08rik",0,0.000247219744486484,0,0.00243202315406812
"prkar1b",0,0.000359102886483205,0,0.00243603766613406
"dnaaf5",0.0501880395252971,0.044165355603884,0.00625514749638498,0.0328019249830725
"sun1",0.0518370186370074,0.0572086319506392,0.0217031975557432,0.0837530360081462
"get4",0.223578221471802,0.173742955907039,0.171937745191253,0.177087376117723
"adap1",0.114371596622779,0.0418765403023907,0.324195925708849,0.0217213179446399
"cox19",0.245466193423077,0.188242107890676,0.121910354978975,0.203944663044321
"x3110082i17rik",0.0220423819870888,0.0145831274511032,0.0155239611708545,0.0296668586695943
"gpr146",0.0384008492634128,0.0298470822358492,0.0907203505737962,0.425323038394196
"c130050o18rik",0.00217454516190962,0.00394643027445304,0.0216443519695669,0.00927380656137252
"zfand2a",0.020021411203484,0.0147331683695484,0.0337111968126326,0.0118740438868876
"micall2",0,0.000981838767038439,0.00218068056176741,0.00449284693348727
"ints1",0.0609938521010524,0.0418733325543823,0.0414508857632059,0.0703619948219197
"mafk",0.0443715414172987,0.0580923252457947,0.0144253147743039,0.10694494547122
"psmg3",0.236298513341354,0.163205635845321,0.176360101765714,0.280286050606692
"mad1l1",0.0296410401489477,0.0305470022961165,0.021282187731159,0.0270427517832467
"nudt1",0.168804383086988,0.0824021751808079,0.0999446040676223,0.0908207070258115
"ftsj2",0.0625741382045957,0.0424320343569579,0.0206211960803022,0.0387259151571514
"snx8",0.0101781294160654,0.0132666164080378,0.0862036886354759,0.0103778965367536
"eif3b",0.398694933257844,0.295207807434134,0.179464993880812,0.315341341751475
"chst12",0.371079501800591,0.427729938886157,0.115024228311699,0.508191491749988
"grifin",0.0021381986276564,0.00195055874355069,0,0.00609674088918725
"gm43703",0.0131910921666253,0.0079621818951106,0.0016808634690667,0.00243603766613406
"lfng",0.751844798216049,0.661877125352889,0.367742182713582,0.0923753191592644
"ttyh3",0.0458082233786405,0.0590566529327604,0.455531138967538,0.0692598638054871
"iqce",0.0457584313125211,0.0374704058942451,0.0139744254934606,0.0413631648187454
"brat1",0.0188570368920606,0.0187748695246329,0.0197038303783706,0.041156505767992
"amz1",0.00834391624100917,0.00786153769454961,0.019683221445056,0.0360591072734353
"gna12",0.0176281688491925,0.0153043273546961,0.024113832810838,0.0541460277890496
"card11",0.107583700604423,0.158455087163555,0.0257558059341022,0.640215173893508
"foxk1",0.0522215482601927,0.0430963119802819,0.0911294925933623,0.0463153571217922
"ap5z1",0.0513423433282562,0.0366793776544891,0.0715406939676733,0.0595745015730877
"wipi2",0.129406978079112,0.116530207982504,0.0791576500150967,0.0920080081480565
"tnrc18",0.0903407054578163,0.0722089846406169,0.133115751569513,0.0830968384962377
"fbxl18",0.0300638468361289,0.0382182135871422,0.0680368901758384,0.0211526631035414
"actb",4.18205805454838,3.82891219900643,4.78836200077303,3.85465974521537
"fscn1",0.0164063623804697,0.0111378522285015,2.67366258560705,0.0340787481025494
"rnf216",0.0849788475352076,0.0867472147380973,0.16407355954876,0.0832435037516803
"rbak",0.0180044951540684,0.0102332062971131,0.0124680532741075,0.0262446257341149
"zfp12",0.0187133721182183,0.0163287708085684,0.00252988038575382,0.0120209903181414
"zfp316",0.0059427112090065,0.00875394998964375,0.0123571451990882,0.00603898760956191
"e130309d02rik",0.166109314722254,0.117335483367316,0.0611882114672939,0.117437320254063
"zdhhc4",0.175176059010517,0.125834924720134,0.0949812664229811,0.167745387154714
"x0610040b10rik",0.0170143379577912,0.0338743813618521,0.031423325382832,0.035675805199924
"kdelr2",0.363741617685565,0.339718505788952,0.120089289235634,0.371358454511359
"daglb",0.0474629189061536,0.0505001376614344,0.0423484728446724,0.0122925063348051
"rac1",1.34439113726419,1.24438205992211,1.94286077185883,0.964455418808348
"fam220a",0.171895848095719,0.196269508470689,0.133038543738205,0.304701920017639
"cyth3",0.0704589925682965,0.0255546311405462,0.0565487127809521,0.0344771188044205
"usp42",0.0680849176009914,0.053295462898811,0.0373166835343326,0.0419252720159606
"d130017n08rik",0.00560615744622393,0.00532706338190522,0.00548751451746454,0.00246385141206764
"eif2ak1",0.109400259216862,0.0853518280475539,0.0869453589602799,0.14611305771859
"aimp2",0.261293421801975,0.179541452680134,0.0616609951234705,0.184114646729315
"pms2",0.0905482052376021,0.0870340430989883,0.0287695092255173,0.0551185834943804
"ccz1",0.315950293909493,0.226642767771624,0.269643610076634,0.442632914450651
"lmtk2",0.0225068083136399,0.0180071529826506,0.00615643096910375,0.0288578877528571
"tecpr1",0.333600539546532,0.449554512097587,0.0931173215880309,0.0999599319502955
"x2900089d17rik",0.00424695979452866,0.0041466544258522,0.00242406084427837,0.00130157506921964
"bri3",0.484900467260841,0.65335556317425,1.44929601489307,0.914391001088519
"baiap2l1",0,0.00123325087414212,0,0
"trrap",0.0829633889961957,0.0617130861888437,0.0607197151888529,0.103285694063803
"smurf1",0.0202214242374771,0.0177494151206888,0.172799151888539,0.0184102243915153
"arpc1a",0.447540452596949,0.306538757137479,0.514448034183254,0.637734530582457
"arpc1b",2.40592986273312,2.42353307448276,2.36440546930363,2.30928878558257
"pdap1",0.664135160686445,0.535389425298923,0.446681100604163,0.474612026107726
"bud31",0.669633734743191,0.572591122912293,0.468263285340188,0.572615670527335
"ptcd1",0.0429873239392281,0.0323365727922544,0.0148434752700975,0.0724629331813876
"cpsf4",0.125431806584805,0.0963062416829054,0.111647311394397,0.135111319359351
"atp5j2",1.86038204878606,1.57314204047787,1.48472384430097,1.58800468273627
"zkscan14",0.074756862860511,0.10800295964281,0.0508855924365348,0.124825855559173
"zkscan5",0.0117055738938129,0.00979537415052345,0.0119488108414122,0.0193279330754928
"zfp655",0.122557459801051,0.0871516241182043,0.0747322044517263,0.0872304957903806
"b230303o12rik",0,0.00338593716339502,0.00402482577169708,0
"gm43625",0,0.00427178095544531,0,0.001384241120803
"rnf6",0.184219642102482,0.164827129446564,0.177641908538076,0.226113925692307
"cdk8",0.0766082649775019,0.0442150639260351,0.0426064623280659,0.030320791392253
"usp12",0.041577834212305,0.0868020346051747,0.215089930658685,0.0865709462437796
"rpl21",3.61181857121695,3.64806022319049,3.36047629480389,3.46995851550347
